"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2021-07-07 19:18:00","0.231","86","21.1","53.0","996.90","","","","53.8366728","-1.7938898"
"2021-07-07 19:19:00","0.233","86","21.1","54.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:20:00","0.16","90","20.9","55.0","997.00","4.0","6.0","7.0","53.8366728","-1.7938898"
"2021-07-07 19:21:00","0.142","91","21.1","54.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:22:00","0.187","88","21.3","54.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:23:00","0.217","86","21.3","54.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:24:00","0.229","86","21.2","53.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:25:00","0.241","85","21.2","53.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:26:00","0.213","87","21.1","52.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:27:00","0.215","87","21.1","52.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:28:00","0.216","87","21","52.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:29:00","0.212","87","21","52.0","996.90","","","","53.8366728","-1.7938898"
"2021-07-07 19:30:00","0.212","87","20.9","52.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:31:00","0.148","91","20.7","51.0","997.00","3.0","5.0","7.0","53.8366728","-1.7938898"
"2021-07-07 19:32:00","0.115","93","21","51.0","996.90","","","","53.8366728","-1.7938898"
"2021-07-07 19:33:00","0.121","92","21.1","51.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:34:00","0.152","90","21.1","51.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:35:00","0.168","89","21","51.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:36:00","0.183","89","21","51.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:37:00","0.19","88","21","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:38:00","0.196","88","20.9","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:39:00","0.197","88","20.9","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:40:00","0.2","88","20.8","50.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:41:00","0.205","87","20.8","50.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:42:00","0.113","93","20.6","51.0","997.10","3.0","5.0","7.0","53.8366728","-1.7938898"
"2021-07-07 19:43:00","0.061","95","20.8","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:44:00","0.098","94","21","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:45:00","0.139","91","21","51.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 19:46:00","0.156","90","20.9","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:47:00","0.168","89","20.9","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:48:00","0.183","89","20.9","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:49:00","0.189","88","20.8","50.0","997.00","","","","53.8366728","-1.7938898"
"2021-07-07 19:50:00","0.192","88","20.8","50.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:51:00","0.193","88","20.7","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:52:00","0.21","87","20.7","51.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:53:00","0.14","91","20.6","52.0","997.20","3.0","5.0","6.0","53.8366728","-1.7938898"
"2021-07-07 19:54:00","0.069","94","20.7","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 19:55:00","0.105","93","20.9","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 19:56:00","0.14","91","20.9","52.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:57:00","0.168","89","20.9","52.0","997.10","","","","53.8366728","-1.7938898"
"2021-07-07 19:58:00","0.185","88","20.9","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 19:59:00","0.204","87","20.9","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:00:00","0.198","88","20.8","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:01:00","0.207","87","20.8","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:02:00","0.21","87","20.8","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:03:00","0.212","87","20.8","52.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:04:00","0.164","90","20.6","53.0","997.20","4.0","5.0","6.0","53.8366728","-1.7938898"
"2021-07-07 20:05:00","0.078","94","20.7","53.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:06:00","0.117","92","20.9","53.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:07:00","0.154","90","20.9","53.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:08:00","0.177","89","20.9","53.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:09:00","0.195","88","20.9","53.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:10:00","0.201","87","20.9","53.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:11:00","0.209","87","20.9","53.0","997.20","","","","53.8366728","-1.7938898"
"2021-07-07 20:12:00","0.218","86","20.8","53.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:13:00","0.225","86","20.8","53.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:14:00","0.237","85","20.8","54.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:15:00","0.203","74","20.7","55.0","997.30","20.0","27.0","32.0","53.8366728","-1.7938898"
"2021-07-07 20:16:00","0.115","77","20.7","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:17:00","0.14","77","21","55.0","997.30","","","","53.8366728","-1.7938898"
"2021-07-07 20:18:00","0.18","77","21","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:19:00","0.207","77","21","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:20:00","0.215","77","21","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:21:00","0.231","77","21","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:22:00","0.233","77","20.9","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:23:00","0.237","77","20.9","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:24:00","0.235","77","20.9","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:25:00","0.235","77","20.8","55.0","997.40","","","","53.8366728","-1.7938898"
"2021-07-07 20:26:00","0.239","29","20.8","56.0","997.40","79.0","87.0","91.0","53.8366728","-1.7938898"
"2021-07-07 20:27:00","0.153","30","20.7","57.0","997.50","","","","53.8366728","-1.7938898"
"2021-07-07 20:28:00","0.165","30","21","56.0","997.50","","","","53.8366728","-1.7938898"
"2021-07-07 20:29:00","0.203","30","21","56.0","997.50","","","","53.8366728","-1.7938898"
"2021-07-07 20:30:00","0.227","30","21.1","57.0","997.50","","","","53.8366728","-1.7938898"
"2021-07-07 20:31:00","0.237","30","21","56.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:32:00","0.243","30","21","56.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:33:00","0.251","30","21","56.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:34:00","0.254","30","20.9","56.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:35:00","0.261","30","20.9","56.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:36:00","0.261","30","20.9","56.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:37:00","0.266","0","20.8","57.0","997.60","101.0","110.0","112.0","53.8366728","-1.7938898"
"2021-07-07 20:38:00","0.169","8","20.7","57.0","997.60","","","","53.8366728","-1.7938898"
"2021-07-07 20:39:00","0.181","8","21","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:40:00","0.211","8","21.1","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:41:00","0.232","8","21.1","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:42:00","0.25","8","21.1","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:43:00","0.255","8","21","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:44:00","0.262","8","21","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:45:00","0.261","8","21","57.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:46:00","0.268","8","20.9","57.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:47:00","0.271","8","20.9","57.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:48:00","0.277","8","20.9","57.0","997.80","98.0","105.0","106.0","53.8366728","-1.7938898"
"2021-07-07 20:49:00","0.185","31","20.7","58.0","997.80","76.0","82.0","83.0","53.8366728","-1.7938898"
"2021-07-07 20:50:00","0.197","31","21","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:51:00","0.22","31","21.1","58.0","997.70","","","","53.8366728","-1.7938898"
"2021-07-07 20:52:00","0.241","31","21.1","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:53:00","0.253","31","21.1","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:54:00","0.263","31","21","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:55:00","0.269","31","21","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:56:00","0.277","31","21","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 20:57:00","0.27","31","20.9","58.0","997.90","","","","53.8366728","-1.7938898"
"2021-07-07 20:58:00","0.277","31","20.9","57.0","997.90","","","","53.8366728","-1.7938898"
"2021-07-07 20:59:00","0.279","31","20.9","58.0","997.80","","","","53.8366728","-1.7938898"
"2021-07-07 21:00:00","0.201","24","20.7","59.0","997.90","87.0","93.0","94.0","53.8366728","-1.7938898"
"2021-07-07 21:01:00","0.2","25","20.9","58.0","997.90","","","","53.8366728","-1.7938898"
"2021-07-07 21:02:00","0.231","25","21.1","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:03:00","0.255","25","21.1","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:04:00","0.26","25","21.1","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:05:00","0.27","25","21","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:06:00","0.273","25","21","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:07:00","0.277","25","21","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:08:00","0.279","25","20.9","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:09:00","0.281","25","20.9","58.0","998.10","","","","53.8366728","-1.7938898"
"2021-07-07 21:10:00","0.285","25","20.9","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:11:00","0.205","30","20.7","59.0","998.10","78.0","84.0","85.0","53.8366728","-1.7938898"
"2021-07-07 21:12:00","0.191","29","20.9","58.0","998.10","","","","53.8366728","-1.7938898"
"2021-07-07 21:13:00","0.223","29","21.1","58.0","998.00","","","","53.8366728","-1.7938898"
"2021-07-07 21:14:00","0.243","29","21.1","58.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:15:00","0.263","29","21","58.0","998.10","","","","53.8366728","-1.7938898"
"2021-07-07 21:16:00","0.266","29","21","57.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:17:00","0.278","29","21","58.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:18:00","0.28","29","20.9","57.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:19:00","0.28","29","20.9","57.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:20:00","0.284","29","20.9","57.0","998.20","","","","53.8366728","-1.7938898"
"2021-07-07 21:21:00","0.293","29","20.9","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:22:00","0.226","54","20.7","58.0","998.30","42.0","46.0","47.0","53.8366728","-1.7938898"
"2021-07-07 21:23:00","0.205","50","20.9","58.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:24:00","0.223","50","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:25:00","0.246","50","21","58.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:26:00","0.263","50","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:27:00","0.272","50","21","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:28:00","0.275","50","21","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:29:00","0.276","50","20.9","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:30:00","0.278","50","20.9","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:31:00","0.28","50","20.9","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:32:00","0.286","50","20.8","57.0","998.30","","","","53.8366728","-1.7938898"
"2021-07-07 21:33:00","0.227","49","20.7","58.0","998.40","48.0","52.0","53.0","53.8366728","-1.7938898"
"2021-07-07 21:34:00","0.193","46","20.8","58.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:35:00","0.23","46","21","58.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 21:36:00","0.247","46","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:37:00","0.258","46","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:38:00","0.273","46","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:39:00","0.276","46","20.9","57.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 21:40:00","0.283","46","20.9","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:41:00","0.285","46","20.9","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:42:00","0.29","46","20.8","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:43:00","0.293","46","20.8","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:44:00","0.244","53","20.7","57.0","998.30","43.0","47.0","48.0","53.8366728","-1.7938898"
"2021-07-07 21:45:00","0.201","54","20.7","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:46:00","0.222","54","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:47:00","0.242","54","21","57.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 21:48:00","0.263","54","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:49:00","0.271","54","21","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:50:00","0.278","54","20.9","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:51:00","0.28","54","20.9","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:52:00","0.28","54","20.9","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:53:00","0.287","54","20.8","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:54:00","0.299","54","20.8","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:55:00","0.258","59","20.7","57.0","998.50","35.0","39.0","41.0","53.8366728","-1.7938898"
"2021-07-07 21:56:00","0.205","58","20.7","57.0","998.40","","","","53.8366728","-1.7938898"
"2021-07-07 21:57:00","0.228","58","20.9","57.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 21:58:00","0.247","58","20.9","57.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 21:59:00","0.267","58","20.9","57.0","998.50","","","","53.8366728","-1.7938898"
"2021-07-07 22:00:00","0.276","58","20.9","57.0","998.60","","","","53.8366728","-1.7938898"
"2021-07-07 22:01:00","0.28","58","20.9","57.0","998.60","","","","53.8366728","-1.7938898"
"2021-07-07 22:02:00","0.284","58","20.8","56.0","998.70","","","","53.8366728","-1.7938898"
"2021-07-07 22:03:00","0.29","58","20.8","57.0","998.70","","","","53.8366728","-1.7938898"
"2021-07-07 22:04:00","0.287","58","20.8","56.0","998.70","","","","53.8366728","-1.7938898"
"2021-07-07 22:05:00","0.289","58","20.7","56.0","998.70","","","","53.8366728","-1.7938898"
"2021-07-07 22:06:00","0.272","66","20.6","57.0","998.80","28.0","32.0","34.0","53.8366728","-1.7938898"
"2021-07-07 22:07:00","0.202","69","20.6","57.0","998.80","","","","53.8366728","-1.7938898"
"2021-07-07 22:08:00","0.222","69","20.9","57.0","998.80","","","","53.8366728","-1.7938898"
"2021-07-07 22:09:00","0.247","69","20.9","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:10:00","0.263","69","20.9","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:11:00","0.27","69","20.9","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:12:00","0.275","69","20.8","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:13:00","0.28","69","20.8","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:14:00","0.285","69","20.8","56.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:15:00","0.284","69","20.7","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:16:00","0.289","69","20.7","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:17:00","0.276","70","20.6","57.0","999.00","24.0","26.0","27.0","53.8366728","-1.7938898"
"2021-07-07 22:18:00","0.196","67","20.5","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:19:00","0.214","67","20.8","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:20:00","0.24","67","20.9","57.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:21:00","0.249","67","20.9","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:22:00","0.262","67","20.8","57.0","998.90","","","","53.8366728","-1.7938898"
"2021-07-07 22:23:00","0.27","67","20.8","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:24:00","0.273","67","20.8","56.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:25:00","0.28","67","20.7","56.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:26:00","0.283","67","20.7","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:27:00","0.283","67","20.7","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:28:00","0.292","78","20.6","56.0","999.10","16.0","18.0","19.0","53.8366728","-1.7938898"
"2021-07-07 22:29:00","0.204","71","20.5","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:30:00","0.211","71","20.8","57.0","999.00","","","","53.8366728","-1.7938898"
"2021-07-07 22:31:00","0.237","71","20.8","57.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:32:00","0.252","71","20.8","57.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:33:00","0.259","71","20.8","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:34:00","0.264","71","20.8","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:35:00","0.272","71","20.7","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:36:00","0.274","71","20.7","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:37:00","0.277","71","20.7","56.0","999.20","","","","53.8366728","-1.7938898"
"2021-07-07 22:38:00","0.28","71","20.7","56.0","999.10","","","","53.8366728","-1.7938898"
"2021-07-07 22:39:00","0.282","71","20.6","56.0","999.20","","","","53.8366728","-1.7938898"
"2021-07-07 22:40:00","0.198","75","20.4","60.0","999.20","19.0","22.0","23.0","53.8366728","-1.7938898"
"2021-07-07 22:41:00","0.201","75","20.7","57.0","999.20","","","","53.8366728","-1.7938898"
"2021-07-07 22:42:00","0.22","75","20.8","56.0","999.20","","","","53.8366728","-1.7938898"
"2021-07-07 22:43:00","0.246","75","20.8","56.0","999.20","","","","53.8366728","-1.7938898"
"2021-07-07 22:44:00","0.254","75","20.8","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:45:00","0.263","75","20.7","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:46:00","0.27","75","20.7","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:47:00","0.27","75","20.7","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:48:00","0.274","75","20.6","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:49:00","0.276","75","20.6","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:50:00","0.275","75","20.6","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:51:00","0.201","77","20.4","60.0","999.30","17.0","20.0","21.0","53.8366728","-1.7938898"
"2021-07-07 22:52:00","0.194","77","20.6","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:53:00","0.217","77","20.7","56.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 22:54:00","0.239","77","20.7","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:55:00","0.249","77","20.7","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:56:00","0.262","77","20.7","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:57:00","0.266","77","20.7","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:58:00","0.274","77","20.6","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 22:59:00","0.288","77","20.6","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:00:00","0.293","77","20.5","55.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:01:00","0.291","77","20.4","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:02:00","0.181","88","20.2","56.0","999.40","8.0","10.0","11.0","53.8366728","-1.7938898"
"2021-07-07 23:03:00","0.149","90","20.3","56.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:04:00","0.19","88","20.4","56.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:05:00","0.21","87","20.3","56.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:06:00","0.225","86","20.2","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:07:00","0.216","87","20.2","55.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:08:00","0.226","86","20.1","55.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:09:00","0.218","86","20","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:10:00","0.218","86","20","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:11:00","0.226","86","20","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:12:00","0.23","86","20","56.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:13:00","0.163","90","19.8","57.0","999.40","7.0","9.0","10.0","53.8366728","-1.7938898"
"2021-07-07 23:14:00","0.124","88","20","57.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 23:15:00","0.163","88","20.2","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:16:00","0.191","88","20.3","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:17:00","0.21","87","20.3","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:18:00","0.217","86","20.3","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:19:00","0.225","86","20.2","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:20:00","0.234","85","20.2","57.0","999.30","","","","53.8366728","-1.7938898"
"2021-07-07 23:21:00","0.239","85","20.2","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:22:00","0.244","85","20.2","57.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:23:00","0.246","85","20.2","57.0","999.40","","","","53.8366728","-1.7938898"
"2021-07-07 23:24:00","0.193","88","20","58.0","999.50","7.0","11.0","13.0","53.8366728","-1.7938898"
"2021-07-07 23:25:00","0.145","88","20.1","58.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:26:00","0.169","88","20.3","58.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:27:00","0.194","88","20.4","58.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:28:00","0.209","87","20.4","58.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:29:00","0.217","86","20.3","57.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:30:00","0.228","86","20.3","58.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:31:00","0.23","86","20.3","57.0","999.50","","","","53.8366728","-1.7938898"
"2021-07-07 23:32:00","0.233","86","20.3","57.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:33:00","0.238","85","20.2","58.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:34:00","0.244","85","20.2","58.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:35:00","0.201","87","20.1","58.0","999.60","7.0","9.0","10.0","53.8366728","-1.7938898"
"2021-07-07 23:36:00","0.132","90","20.1","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:37:00","0.161","90","20.3","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:38:00","0.188","88","20.4","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:39:00","0.205","87","20.4","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:40:00","0.219","86","20.3","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:41:00","0.228","86","20.3","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:42:00","0.236","85","20.3","58.0","999.60","","","","53.8366728","-1.7938898"
"2021-07-07 23:43:00","0.239","85","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:44:00","0.241","85","20.2","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:45:00","0.243","85","20.2","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:46:00","0.215","87","20.1","58.0","999.70","6.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-07 23:47:00","0.137","91","20.1","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:48:00","0.16","90","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:49:00","0.188","88","20.4","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:50:00","0.203","87","20.4","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:51:00","0.214","87","20.4","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:52:00","0.228","86","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:53:00","0.236","85","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:54:00","0.238","85","20.2","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:55:00","0.241","85","20.2","58.0","999.70","","","","53.8366728","-1.7938898"
"2021-07-07 23:56:00","0.246","85","20.2","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-07 23:57:00","0.237","85","20.1","58.0","999.80","5.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-07 23:58:00","0.146","91","20","58.0","999.80","","","","53.8366728","-1.7938898"
